杨俊宴,首届“科学探索奖”颁奖仪式在京举行 东南大学建筑学院杨俊宴教授获颁交通建筑领域首届“科学探索奖”,"图:程泰宁院士为杨俊宴教授颁奖图:交通建筑领域五位获奖者合 获奖者简介杨俊宴为建筑学院教授,博士生导师,数字城市科研团队...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-q3MDQS3DvQ5aiy2eK1G3mFqXa8Fplpd9-UPlqVkjrFQiwwCKJwQTTUHaL9XtfneZn1iqzes-McJXB6ENBpIXHIuiufSATpul6K-7beVcK-abRQho-Eo7E-OY0guXKMWGjKVTS_1zSgpbSiCRtC67UDO4URXfSj_RbvktrswihxkzTvxYNVC1CJaGpiPjeGWCeiJW47u4RTa00NVofL2iDw..&type=2&query=%E6%9D%A8%E4%BF%8A%E5%AE%B4%20%E4%B8%9C%E5%8D%97%E5%A4%A7%E5%AD%A6&token=4B2A8030CEB10D63F5F0005E986BAE76F5DAEC5463EBA582,99依旧东大建筑系同学会
杨俊宴,【2017数慧新年大讲堂】杨俊宴:大数据时代的城市设计转型,"感谢东南大学杨俊宴教授关于《大数据时代的城市设计转型》的精彩报告.以下文字内容由第三届数慧新年大讲堂会务组现场整理,未...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6ft3wfAVofsP5Peu-UiA4DNOlNyFarS8f7al-6ZaYzyuVgrFeYQugDh0y0B3xm03_NSaBihWNzLLK_Vj2Npsw2QX6r7aVzdU9EHNmVJAl21a-3fSWm1G9HDxDhetI-voW71C1AitN5SmmtUxiQRwik68Bmvbq4st9T0vGXZKxdQ7PpWkzthFn5R5iDFBHtK72ui5sPENPlKqv5Yc4i-7IDDOmi_wIAlYZ_J-7wEi3_SNsa8pr1B25sr0WxzTmPm6THNddxVMtRlYYjoSmMRw5-W4DiIDRnRgIiZqwg0yoRFw.&type=2&query=%E6%9D%A8%E4%BF%8A%E5%AE%B4%20%E4%B8%9C%E5%8D%97%E5%A4%A7%E5%AD%A6&token=4B2A8030CEB10D63F5F0005E986BAE76F5DAEC5463EBA582,DIST上海数慧
杨俊宴,杨俊宴:数字化城市设计七问,"杨俊宴东南大学建筑学院教授、东南大学智慧城市研究院副院长,国际城市与区域规划学会(ISOCARP)城市设计中心主任,国际建...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-HQ8YmMjQTw5aiy2eK1G3mFqXa8Fplpd9lqmizW1tgbdI-SzyuHK6oBl-v9fo7l6QbFHFtIuHLFI0Bg5EQ0abnoBhN58y89_pdaBOABa-wx1Izn8IJhWzXxOSn4GaGMzo7uVPdQ0kL-ag3PhZhDUSVoSktqKJfjMRulhhud0TCNbFLzlCGfPbip-0AFi9yBSB-mPk0ryWfU4NGbbB75bUeA..&type=2&query=%E6%9D%A8%E4%BF%8A%E5%AE%B4%20%E4%B8%9C%E5%8D%97%E5%A4%A7%E5%AD%A6&token=4B2A8947CEB10D63F5F0005E986BAE76F5DAEC5463EBA587,UniDesignLab
杨俊宴,我院杨俊宴教授团队获2020年度国际城市与区域规划师学会卓越设计大奖,"杨俊宴教授团队充分利用多源大数据和数字化技术所具有的高精度... 与东南大学、长航油运公司等单位缔结宜居街区共建联盟,聘请大...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-HQ8YmMjQTw5aiy2eK1G3mFqXa8Fplpd9uDBFL25O-VtI4e8CkuCrR9SqE8TS-G8woEsKIsyU8nf597cJXeXs0eNtrgHPzUmBxIz7ssbMUPxngKSvP3FPG9bsKyY48xvBzHt0ySsxpj46uAIXZsq1AHwxVvi1qhrw8YWj-kbIvOylBpzRAOEKxjBodTi4Agmpezp37I3iXvZhWLv6O878UA..&type=2&query=%E6%9D%A8%E4%BF%8A%E5%AE%B4%20%E4%B8%9C%E5%8D%97%E5%A4%A7%E5%AD%A6&token=4B2A8947CEB10D63F5F0005E986BAE76F5DAEC5463EBA587,中大院
杨俊宴,名家讲坛:杨俊宴详解数字化城市设计,"2019年4月18日下午,东南大学智慧城市研究院副院长、建筑学院教授杨俊宴来我院作了题为《数字化城市设计》的名家讲坛主题讲座...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-HQ8YmMjQTw5aiy2eK1G3mFqXa8Fplpd9vfmBGWsKreW_XeIvpzhpTgNe-jZ6qYEXOtsj6xZSy766SnaM1fixacin06gl135JIX5TGKW0QIh3tvjhIbGVgcFAjkcw31sc2is1V2kzjnZ7rEgcZc2xUUc3kBh7s4iLSJZ-YcnGay80QS0dKyFUV250aP0Yb16x8KAYnPBU2LIHpHkoPMgL3A..&type=2&query=%E6%9D%A8%E4%BF%8A%E5%AE%B4%20%E4%B8%9C%E5%8D%97%E5%A4%A7%E5%AD%A6&token=4B2A8947CEB10D63F5F0005E986BAE76F5DAEC5463EBA587,江苏省城市规划设计研究院
杨俊宴,PPT干货|杨俊宴:作为总规专题的总体城市设计探索,"杨俊宴东南大学建筑学院 东南大学建筑学院杨俊宴教授在《作为总规专题的总体城市设计探索》的报告中,结合实际案例,从概念界定...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-gAe8MmKUtrVaiy2eK1G3mFqXa8Fplpd9xqls3eWqpxpntwkYax9rpq788wpMoak0aabL9RSIKuWtfHQbq1A1ISVQBND6I81Ttm9MBq6zi0HNNLrAHnpI1aq89UUr63HxvYLSuY_4-yMwhyC8BE1yqXHHAhm0a7t14Qtvf1R3COdSgSpoXkjC7NbQ5HDeLweuej-rJLzapbvs46dn8Efgxg..&type=2&query=%E6%9D%A8%E4%BF%8A%E5%AE%B4%20%E4%B8%9C%E5%8D%97%E5%A4%A7%E5%AD%A6&token=4B2A91F3CEB10D63F5F0005E986BAE76F5DAEC5463EBA58C,DIST上海数慧
杨俊宴,"【PPT分享】杨俊宴:2018,城市设计数字化平台的实践探索与思考","本文是东南大学建筑学院城市规划系教授杨俊宴的演讲材料,感谢作者的授权发布,仅供大家学习与交流使用.(文末有获取《城市设...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-gAe8MmKUtrVaiy2eK1G3mFqXa8Fplpd9sBS9ZXnetiCToLnn7pnTnSUSgiPnzYA8BYgRKBVU8pJ4di67hw8_nk8TjOjbMfy-CZNe4N9js9TuNDQ1OQKjQUTpAWH_FQ5JsO0VZPc5OG2MRBLhDaR3oc_RNsxDQoV5n0IqlNZLy4inzju-MEv9mqKbrZdS-wtbxQcESwvGiaCTJmCU1UgHwQ..&type=2&query=%E6%9D%A8%E4%BF%8A%E5%AE%B4%20%E4%B8%9C%E5%8D%97%E5%A4%A7%E5%AD%A6&token=4B2A91F3CEB10D63F5F0005E986BAE76F5DAEC5463EBA58C,规划信息化实务论坛
杨俊宴,"杨俊宴,章飙:绿色城市设计的数字化转型丨城市数据派","撰文 | 杨俊宴,东南大学建筑学院教授章飙,东南大学建筑学院在读博士研究生本文刊登于《中国园林》2018-12期1 绿色城市设计的数...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-cXEl7vizc8paiy2eK1G3mFqXa8Fplpd965ao_HP4rLJmKCGI2beKssVXSA7AOLc2LixIqfvTNUh1PFZ7lACA9EduCU0KhqVhk1icp-RSeYhZOtblM6D6ZLFc17SmOk69Ik-WGS7HEfSJoX8IeIGyPN8my-HukBQiDinEoWudN8r4MBuWyi1_bxAgFtB_XXKSF44vyruu3O3vzHZXxeLdyg..&type=2&query=%E6%9D%A8%E4%BF%8A%E5%AE%B4%20%E4%B8%9C%E5%8D%97%E5%A4%A7%E5%AD%A6&token=4B2A9E6ACEB10D63F5F0005E986BAE76F5DAEC5463EBA592,城市数据派
杨俊宴,五月关注:杨俊宴——基于数字化城市设计的三维空间智能管理探索,"1、嘉宾简介:杨俊宴东南大学智慧城市研究院副院长,建筑学院教授,博士生导师,中国建筑学会高层建筑与人居环境学术委员会副...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-cXEl7vizc8paiy2eK1G3mFqXa8Fplpd96WUNh4SrFL6hgZuShAeEO-Ip8xQ9k4N3cLE3bokww5dmh6jj3d7l9q4YjWT9lobjeMwrxBJrUw2MhAN9p5VMw_j90UkqN2XN-F8BZTii0wb_tXBWEkbcG5B1izJsaQggbgnsNQqn443bIzSTCSdqj6hvbAghgqe9ZMS_iLOzwy8tPujwwRB2Pw..&type=2&query=%E6%9D%A8%E4%BF%8A%E5%AE%B4%20%E4%B8%9C%E5%8D%97%E5%A4%A7%E5%AD%A6&token=4B2A9E6ACEB10D63F5F0005E986BAE76F5DAEC5463EBA592,国匠城
周欢萍,校友风采 | 我校校友周欢萍在钙钛矿太阳能电池方面研究成果入选中国十大科学进展,"周欢萍,2001-2005年就读于中国地质大学(北京)材料科学与工程学院,本科期间获得“北京市优秀毕业生”等荣誉称号,现为北京...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-ZLh_UEqgjTJaiy2eK1G3mFqXa8Fplpd9MVXKKnxTQiIqd3BvqhcLUiXy0XESh_YkbPOdJVv4H48Wp5rkXG9w-5wMksHSB4KX5Fmi5UxKqavJvTtkpPoDWZJX3m0ttM8ohJYIJ5qDaPcmw_ZvrS5APuTKp24qadBkWZMyNC7ewzyNU9YFbWoIjZaM8KretesLpCjFOB-9NKwCn9lOoZLP2Q..&type=2&query=%E5%91%A8%E6%AC%A2%E8%90%8D%20%E5%8C%97%E4%BA%AC%E5%A4%A7%E5%AD%A6%E6%9D%90%E6%96%99%E5%AD%A6%E9%99%A2&token=4AE0BE0534D516398B8E7F24A18448F38CD4817C63EB808F,北京中国地质大学校友会
周欢萍,北京大学周欢萍研究员、北京理工大学陈棋教授Science:在钙钛矿太阳能电池研究方面取得重要进展,"北京大学材料科学与工程学院周欢萍研究员团队与北京理工大学材料学院陈棋教授团队等单位合作,开发了“液相介质退火”工艺,可...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-ZLh_UEqgjTJaiy2eK1G3mFqXa8Fplpd9mtAIu6zYvQhhnnJXFuANFcoGNf-0yKFAe-bcqEvXbKr57nHXsoTiQMn3m7dYvxsSz9-D_UU-Dnw5bKXrMLV4WhcN18gQk6-2VAPFSThPRYdFNilKuXJFNtNL9OoQIEMln1GKpg5DD1SxEoRG5vRD71-2ZDihvIlih89TzrJy9LBe0WC6Sbi7DA..&type=2&query=%E5%91%A8%E6%AC%A2%E8%90%8D%20%E5%8C%97%E4%BA%AC%E5%A4%A7%E5%AD%A6%E6%9D%90%E6%96%99%E5%AD%A6%E9%99%A2&token=4AE0BE0534D516398B8E7F24A18448F38CD4817C63EB808F,化学与材料科学
周欢萍,"工学巾帼 | 周欢萍:梦想使人强大,成功源于坚持","2005年到2010年,周欢萍在北京大学化学与分子工程学院读博,师从严纯华院士.当时严老师主要做纳米功能材料领域的研究,对这...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-ZLh_UEqgjTJaiy2eK1G3mFqXa8Fplpd908FuQCpxVfuMj_9xapYJCLNpD8h00tTPbDJ-4oY2U5vj-DT7JREiZjlSywUnHtb0RJJVeag-nKcX4OJP_jxb2e-1PTz66QgL9wmaLyHLXZuMKo16jV5xdVKKYUl9jOdQUT2W5x0DAjPSuqArJPZF5MyTef2kzV70MHXyoKNSSVerCDCayYmfpA..&type=2&query=%E5%91%A8%E6%AC%A2%E8%90%8D%20%E5%8C%97%E4%BA%AC%E5%A4%A7%E5%AD%A6%E6%9D%90%E6%96%99%E5%AD%A6%E9%99%A2&token=4AE0BE0534D516398B8E7F24A18448F38CD4817C63EB808F,北大工学
周欢萍,【化学女神有话说】“I”元素代言人周欢萍教授,"(北京大学工学院 周欢萍教授)学术成果面向国家重大需求及国际科技前沿,重点研究新型光电功能材料及能源器件,开发了新型光电...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-ZLh_UEqgjTJaiy2eK1G3mFqXa8Fplpd9_xvgTwAPe-uRiym5JE8HrxEO5V4ZObclCnMwJhawWy1FED3VVw_aPr9-_73TpUSvqXOoi__-UJjw4dKP6aLF3Szccj5mxURgDc1Kba69SYUhERUW4kobhfa0ClsXlUEG71EPqaGI1E5PHLSBJfBLyLeVlGxMEgPu9MtVEsVZwXlhlgeRt7bSzA..&type=2&query=%E5%91%A8%E6%AC%A2%E8%90%8D%20%E5%8C%97%E4%BA%AC%E5%A4%A7%E5%AD%A6%E6%9D%90%E6%96%99%E5%AD%A6%E9%99%A2&token=4AE0BE0534D516398B8E7F24A18448F38CD4817C63EB808F,全国化学试剂信息中心
周欢萍,工学院周欢萍、郭少军荣获2019年“科学探索奖”,"周欢萍获奖周欢萍、郭少军于2015年加入北京大学工学院.周欢萍为工学院材料科学与工程系及能源与资源工程系特聘研究员,主攻化...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-ZLh_UEqgjTJaiy2eK1G3mFqXa8Fplpd908FuQCpxVfuMj_9xapYJCLNpD8h00tTPbDJ-4oY2U5vj-DT7JREiZjhy-L2SQMtxB1XVxc32C76_mh6AL0-UWxa517QRz6n3nFcyYR8FY_LZu1Z2TfLKpnrTOpwKYVRefuXmcjzQOeHMOrQwg_lc5BBld1mcHc7jB1lfBb8UTeiAFV_3u-a3OQ..&type=2&query=%E5%91%A8%E6%AC%A2%E8%90%8D%20%E5%8C%97%E4%BA%AC%E5%A4%A7%E5%AD%A6%E6%9D%90%E6%96%99%E5%AD%A6%E9%99%A2&token=4AE0BE0534D516398B8E7F24A18448F38CD4817C63EB808F,北大工学
周欢萍,祝贺: 北大周欢萍/中科大余彦/浙大余倩/川大张楚虹/复旦邓雨君(导师: 张远波)/刘灿(导师: 刘开辉)等人获奖,"特别是原位透射电镜下的先进结构材料力学性能和微观结构演化的同步表征.周欢萍北大特聘研究员,博导,中组部海外高层次人才计...",https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-ZLh_UEqgjTJaiy2eK1G3mFqXa8Fplpd91zh3JCmnWlNd3wivnq18lu-o-RvnDAUmE2d1jk2oUm5G15xy7ot2kd9YNhlo_IURl2E8KcvOK4l_Su8trlKbpyX79gKiO2Pk2V1Rm64VlBr0bVYlfyTbbe18nPcSAZ462A23Ulf_UcK6-NLv7jzP5yBdj0HhSYpa-aWzJWQG2rbI3OTRHYU2og..&type=2&query=%E5%91%A8%E6%AC%A2%E8%90%8D%20%E5%8C%97%E4%BA%AC%E5%A4%A7%E5%AD%A6%E6%9D%90%E6%96%99%E5%AD%A6%E9%99%A2&token=4AE0BE0534D516398B8E7F24A18448F38CD4817C63EB808F,材料科讯
周欢萍,Science报道北京大学周欢萍研究员、严纯华院士及合作者在钙钛矿太阳能电池稳定性研究上的重要进展,其中钙钛矿材料的本征性蜕变产生零价铅、碘缺陷的问题严重制约着器件寿命.北京大学工学院周欢萍研究员课题组、化学与分子工程...,https://weixin.sogou.com/link?url=dn9a_-gY295K0Rci_xozVXfdMkSQTLW6cwJThYulHEtVjXrGTiVgS2ukJhIJw8j-ZLh_UEqgjTJaiy2eK1G3mFqXa8Fplpd9R2VtaryQcRDvjNOhc7PpRHHMTFR_O4NHnyFeXMYWRHLeNUEfKbzEfqCUCJhQ13PHX7WGYQKPA0thECnzjnBihqabDDzeSliCBnWIHEUzRJrAkxrTd-OREmkxmHrF8nZKOVoAN1ynZ9RdpviREuzQO7VSBHuSz37jaPudrhpSwNEGX_iHL9MadA..&type=2&query=%E5%91%A8%E6%AC%A2%E8%90%8D%20%E5%8C%97%E4%BA%AC%E5%A4%A7%E5%AD%A6%E6%9D%90%E6%96%99%E5%AD%A6%E9%99%A2&token=4AE0BE0534D516398B8E7F24A18448F38CD4817C63EB808F,高分子科技
